"","State","Longitude","Latitude"
"119","alabama",-85.1300735473633,32.7674560546875
"120","alabama",-85.1300735473633,32.7502670288086
"121","alabama",-85.1243438720703,32.733081817627
"122","alabama",-85.1014175415039,32.67578125
"123","alabama",-85.1014175415039,32.6356735229492
"124","alabama",-85.0670394897461,32.6070289611816
"125","alabama",-85.0498580932617,32.5554618835449
"126","alabama",-85.009750366211,32.5268173217773
"127","alabama",-84.986831665039,32.4981651306152
"128","alabama",-84.992561340332,32.4695167541504
"129","alabama",-84.9753723144531,32.4236831665039
"130","alabama",-84.9810943603516,32.3778457641602
"131","alabama",-85.004020690918,32.3377380371094
"132","alabama",-84.9753723144531,32.3090896606445
"133","alabama",-84.9238052368164,32.2804412841797
"134","alabama",-84.9008865356445,32.2517929077148
"135","alabama",-84.9295349121094,32.2346076965332
"136","alabama",-84.9524536132812,32.228874206543
"137","alabama",-84.9696426391602,32.2002258300781
"138","alabama",-84.992561340332,32.1830368041992
"139","alabama",-85.0498580932617,32.1601181030273
"140","alabama",-85.0613098144531,32.1200141906738
"141","alabama",-85.0613098144531,32.1028251647949
"142","alabama",-85.0613098144531,32.085636138916
"143","alabama",-85.0613098144531,32.0627174377441
"144","alabama",-85.0613098144531,32.0283432006836
"145","alabama",-85.0613098144531,31.9939613342285
"146","alabama",-85.0785064697266,31.9595851898193
"147","alabama",-85.1071472167969,31.9366664886475
"148","alabama",-85.1415252685547,31.8679141998291
"149","alabama",-85.1358032226562,31.7876968383789
"150","alabama",-85.1358032226562,31.7762393951416
"151","alabama",-85.1300735473633,31.7304019927979
"152","alabama",-85.1186065673828,31.6845645904541
"153","alabama",-85.0785064697266,31.6158123016357
"154","alabama",-85.0613098144531,31.5585174560547
"155","alabama",-85.0613098144531,31.5241374969482
"156","alabama",-85.0842361450195,31.4783000946045
"157","alabama",-85.0842361450195,31.4439239501953
"158","alabama",-85.0956954956055,31.4095478057861
"159","alabama",-85.0956954956055,31.3407917022705
"160","alabama",-85.1014175415039,31.3006839752197
"161","alabama",-85.1243438720703,31.2834949493408
"162","alabama",-85.1243438720703,31.254846572876
"163","alabama",-85.1128768920898,31.1918201446533
"164","alabama",-85.1128768920898,31.174633026123
"165","alabama",-85.0899658203125,31.1402568817139
"166","alabama",-85.0441284179688,31.1116065979004
"167","alabama",-85.0383987426758,31.0944194793701
"168","alabama",-85.0326690673828,31.0772304534912
"169","alabama",-85.0326690673828,31.0371246337891
"170","alabama",-85.0154800415039,31.0027484893799
"171","alabama",-85.0154800415039,30.9970169067383
"172","alabama",-85.0154800415039,30.9970169067383
"173","alabama",-85.4967651367188,31.0084743499756
"174","alabama",-85.5196762084961,31.0084743499756
"175","alabama",-86.0467987060547,31.0084743499756
"176","alabama",-86.2014999389648,31.0084743499756
"177","alabama",-86.3905715942383,31.0084743499756
"178","alabama",-86.705696105957,31.0084743499756
"179","alabama",-86.7973709106445,31.0084743499756
"180","alabama",-87.1812591552734,31.0084743499756
"181","alabama",-87.6052474975586,31.0084743499756
"182","alabama",-87.6052474975586,30.9569110870361
"183","alabama",-87.610969543457,30.9339923858643
"184","alabama",-87.6338958740234,30.8996162414551
"185","alabama",-87.6396255493164,30.8766975402832
